ObjectID,GlobalID,Species name,Specify other.,% cover of,Presence negligible (less than 1%),repeat_text,ParentGlobalID,CreationDate,Creator,EditDate,Editor
110,28dca5ac-7972-4567-9763-160273584507,other,Oxalis pes-caprae (Sourgrass),,yes,NaN,68124606-5121-457b-b462-f6f9e884e026,9/18/2020 10:15:22 PM,CIR_FieldTech1,12/19/2022 9:28:04 PM,ken_cir
111,0cb6d14a-8044-43dc-a2db-8aba043732c3,Chenopodium_murale,,,yes,NaN,68124606-5121-457b-b462-f6f9e884e026,9/18/2020 10:15:22 PM,CIR_FieldTech1,12/19/2022 9:28:04 PM,ken_cir
112,a2ecbb16-1149-4c59-abca-c2e8308a2077,Stipa_pulchra,,10,,NaN,ecf00a24-a78b-43a8-a4a9-2e71d99c2434,9/18/2020 10:24:15 PM,CIR_FieldTech1,12/19/2022 9:24:54 PM,ken_cir
113,06c61fb2-ddd0-4711-a25b-eacd75de12a9,Deinandra_fasciculata,,5,,NaN,ecf00a24-a78b-43a8-a4a9-2e71d99c2434,9/18/2020 10:24:15 PM,CIR_FieldTech1,12/19/2022 9:24:54 PM,ken_cir
114,056d2e7b-bdb8-41c7-9fdd-f6e24e6289de,Hirschfeldia_incana,,1,,"Hirschfeldia_incana: 1%, ",f4e88002-351e-45e6-8b2a-df1db9cdf81b,3/15/2022 11:16:16 PM,CIR_FieldTech1,3/15/2022 11:16:16 PM,CIR_FieldTech1
115,c532aa0c-9ef5-4a74-ab48-54fe7f3761de,Sonchus_asper,,1,yes,"Sonchus_asper: 1%, ",f4e88002-351e-45e6-8b2a-df1db9cdf81b,3/15/2022 11:16:16 PM,CIR_FieldTech1,3/15/2022 11:16:16 PM,CIR_FieldTech1
116,811ed837-ca56-4ee4-8361-d17e69314e5f,Baccharis_pilularis,,,yes,"Baccharis_pilularis: %, ",f4e88002-351e-45e6-8b2a-df1db9cdf81b,3/15/2022 11:16:16 PM,CIR_FieldTech1,3/15/2022 11:16:16 PM,CIR_FieldTech1
117,e1487607-cf76-4ada-b8bf-a02ffafc066c,Silene_gallica,,2,,"Silene_gallica: 2%, ",f4e88002-351e-45e6-8b2a-df1db9cdf81b,3/15/2022 11:16:16 PM,CIR_FieldTech1,3/15/2022 11:16:16 PM,CIR_FieldTech1
118,89f18988-1aa6-4e81-b199-ae6a99441cb3,Convolvulus_arvensis,,,yes,"Convolvulus_arvensis: %, ",f4e88002-351e-45e6-8b2a-df1db9cdf81b,3/15/2022 11:16:16 PM,CIR_FieldTech1,3/15/2022 11:16:16 PM,CIR_FieldTech1
119,79383d69-77e8-4a2a-b931-abc7a0bee327,Rumex_crispus,,,yes,"Rumex_crispus: %, ",f4e88002-351e-45e6-8b2a-df1db9cdf81b,3/15/2022 11:16:16 PM,CIR_FieldTech1,3/15/2022 11:16:16 PM,CIR_FieldTech1
120,7c6b9ae9-a27f-4d4b-bb73-edb35034ceb8,Calandrinia_menziesii,,1,,"Calandrinia_menziesii: %, ",f4e88002-351e-45e6-8b2a-df1db9cdf81b,3/15/2022 11:16:16 PM,CIR_FieldTech1,3/15/2022 11:16:16 PM,CIR_FieldTech1
121,41101864-7287-430d-b6d4-61b65e7f1a12,Corethrogyne_filaginifolia,,,yes,"Corethrogyne_filaginifolia: %, ",f4e88002-351e-45e6-8b2a-df1db9cdf81b,3/15/2022 11:16:16 PM,CIR_FieldTech1,3/15/2022 11:16:16 PM,CIR_FieldTech1
122,3f928cb3-9599-4712-b218-54be8cb17bcd,Avena_barbata_or_fatua,,5,,"Avena_barbata_or_fatua: %, ",f4e88002-351e-45e6-8b2a-df1db9cdf81b,3/15/2022 11:16:16 PM,CIR_FieldTech1,3/15/2022 11:16:16 PM,CIR_FieldTech1
123,828202b7-27b9-42d1-a7c5-c7c829722ad4,Festuca_myuros,,8,,"Festuca_myuros: %, ",f4e88002-351e-45e6-8b2a-df1db9cdf81b,3/15/2022 11:16:16 PM,CIR_FieldTech1,3/15/2022 11:16:16 PM,CIR_FieldTech1
124,e8ffca48-3487-47a6-be6c-510e16aa95c7,Vicia_sativa,,,yes,"Vicia_sativa: %, ",f4e88002-351e-45e6-8b2a-df1db9cdf81b,3/15/2022 11:16:16 PM,CIR_FieldTech1,3/15/2022 11:16:16 PM,CIR_FieldTech1
125,98f795c1-5849-41fa-845e-64cae20b3a91,Bromus_hordeaceus,,10,,"Bromus_hordeaceus: 12%, ",f4e88002-351e-45e6-8b2a-df1db9cdf81b,3/15/2022 11:16:16 PM,CIR_FieldTech1,3/15/2022 11:16:16 PM,CIR_FieldTech1
126,d7779d89-a2f4-4c6f-917a-3e6dd1daa932,Artemisia_californica,,0,yes,"Artemisia_californica: %, ",f4e88002-351e-45e6-8b2a-df1db9cdf81b,3/15/2022 11:16:16 PM,CIR_FieldTech1,3/15/2022 11:16:16 PM,CIR_FieldTech1
127,4ebc5078-d66e-42cc-9cde-cc2d8a1d8ce1,Hypochaeris_glabra,,5,,"Hypochaeris_glabra: 5%, ",f4e88002-351e-45e6-8b2a-df1db9cdf81b,3/15/2022 11:16:16 PM,CIR_FieldTech1,3/15/2022 11:16:16 PM,CIR_FieldTech1
128,84bf49fd-bd82-4a43-97f4-8db1de52bb98,Medicago_polymorpha,,,yes,"Medicago_polymorpha: %, ",f4e88002-351e-45e6-8b2a-df1db9cdf81b,3/15/2022 11:16:16 PM,CIR_FieldTech1,3/15/2022 11:16:16 PM,CIR_FieldTech1
129,034ced76-16c0-4f1b-92b6-ec78f3cda633,Lupinus_bicolor,,1,,"Lupinus_bicolor: %, ",f4e88002-351e-45e6-8b2a-df1db9cdf81b,3/15/2022 11:16:16 PM,CIR_FieldTech1,3/15/2022 11:16:16 PM,CIR_FieldTech1
130,bcdb794c-bf10-4753-8d73-9ba7bfdfc93b,Acmispon_wrangelianus,,1,no,"Acmispon_wrangelianus: %, ",f4e88002-351e-45e6-8b2a-df1db9cdf81b,3/15/2022 11:16:16 PM,CIR_FieldTech1,3/15/2022 11:16:16 PM,CIR_FieldTech1
131,a885b96b-327e-490a-a478-93e6572ccb25,Bromus_diandrus,,8,,"Bromus_diandrus: 8%, ",f4e88002-351e-45e6-8b2a-df1db9cdf81b,3/15/2022 11:16:16 PM,CIR_FieldTech1,3/15/2022 11:16:16 PM,CIR_FieldTech1
132,3568a68e-52fa-4605-b153-8d648837d425,Lathyrus_vestitus,,,yes,"Lathyrus_vestitus: %, ",f4e88002-351e-45e6-8b2a-df1db9cdf81b,3/15/2022 11:16:16 PM,CIR_FieldTech1,3/15/2022 11:16:16 PM,CIR_FieldTech1
133,ab102b5e-c317-4b64-8c50-2215420b14ca,Erodium_botrys,,51,,"Erodium_botrys: 50%, ",f4e88002-351e-45e6-8b2a-df1db9cdf81b,3/15/2022 11:16:16 PM,CIR_FieldTech1,3/15/2022 11:16:16 PM,CIR_FieldTech1
134,5c6d0961-54e2-4fbb-a49c-45b7e13ebf4c,Stipa_pulchra,,5,,"Stipa_pulchra: 5%, ",f4e88002-351e-45e6-8b2a-df1db9cdf81b,3/15/2022 11:16:16 PM,CIR_FieldTech1,3/15/2022 11:16:16 PM,CIR_FieldTech1
135,b321ceb4-5e7c-4ec6-b98f-d17db0d8d43b,other,Laennecia coulteri,1,,"other: 1%, ",f4e88002-351e-45e6-8b2a-df1db9cdf81b,3/15/2022 11:16:16 PM,CIR_FieldTech1,3/15/2022 11:16:16 PM,CIR_FieldTech1
136,e6f70539-eb89-44f8-b013-f3aa2e28f306,Sisyrinchium_bellum,,,yes,"Sisyrinchium_bellum: %, ",f4e88002-351e-45e6-8b2a-df1db9cdf81b,3/15/2022 11:16:16 PM,CIR_FieldTech1,3/15/2022 11:16:16 PM,CIR_FieldTech1
137,424d1675-1c36-4852-886f-c7aa3a83237d,Erodium_botrys,,30,,"Erodium_botrys: 30%, ",8215fe6c-f92b-4d60-ab67-d2b717eaf2d6,3/15/2022 11:16:26 PM,CIR_FieldTech1,3/15/2022 11:16:26 PM,CIR_FieldTech1
138,8224e955-a1a4-437b-b452-f1df32b31729,Hazardia_squarrosa,,1,,"Hazardia_squarrosa: 1%, ",8215fe6c-f92b-4d60-ab67-d2b717eaf2d6,3/15/2022 11:16:26 PM,CIR_FieldTech1,3/15/2022 11:16:26 PM,CIR_FieldTech1
139,73223583-60f1-4a94-8305-3c075797b295,other,Logfia filaginoides ,,yes,"other: %, ",8215fe6c-f92b-4d60-ab67-d2b717eaf2d6,3/15/2022 11:16:26 PM,CIR_FieldTech1,3/15/2022 11:16:26 PM,CIR_FieldTech1
140,1807976e-415a-46dc-9ad9-08461f66ed5a,Corethrogyne_filaginifolia,,1,,"Corethrogyne_filaginifolia: 1%, ",8215fe6c-f92b-4d60-ab67-d2b717eaf2d6,3/15/2022 11:16:26 PM,CIR_FieldTech1,3/15/2022 11:16:26 PM,CIR_FieldTech1
141,3a2ca5e8-79e7-4850-93a1-3272b7c36f2f,Bromus_hordeaceus,,10,,"Bromus_hordeaceus: 10%, ",8215fe6c-f92b-4d60-ab67-d2b717eaf2d6,3/15/2022 11:16:26 PM,CIR_FieldTech1,3/15/2022 11:16:26 PM,CIR_FieldTech1
142,d51fe4e6-a1f5-4045-9e7c-62e48f03d70e,Bromus_diandrus,,10,,"Bromus_diandrus: 10%, ",8215fe6c-f92b-4d60-ab67-d2b717eaf2d6,3/15/2022 11:16:26 PM,CIR_FieldTech1,3/15/2022 11:16:26 PM,CIR_FieldTech1
143,d4881698-b780-4cca-879a-4cf0f33fb9a4,Festuca_myuros,,10,,"Festuca_myuros: 10%, ",8215fe6c-f92b-4d60-ab67-d2b717eaf2d6,3/15/2022 11:16:26 PM,CIR_FieldTech1,3/15/2022 11:16:26 PM,CIR_FieldTech1
144,5ee9639d-0dca-4e8b-9032-830a7cf6e0a2,Silene_gallica,,,yes,"Silene_gallica: %, ",8215fe6c-f92b-4d60-ab67-d2b717eaf2d6,3/15/2022 11:16:26 PM,CIR_FieldTech1,3/15/2022 11:16:26 PM,CIR_FieldTech1
145,eddfe256-f978-4acf-8ec6-8fc53fe9661c,Plantago_erecta,,,yes,"Plantago_erecta: %, ",8215fe6c-f92b-4d60-ab67-d2b717eaf2d6,3/15/2022 11:16:26 PM,CIR_FieldTech1,3/15/2022 11:16:26 PM,CIR_FieldTech1
146,9c9c0462-5cf0-4875-84bd-10a7759cde80,Acmispon_wrangelianus,,1,yes,"Acmispon_wrangelianus: 1%, ",8215fe6c-f92b-4d60-ab67-d2b717eaf2d6,3/15/2022 11:16:26 PM,CIR_FieldTech1,3/15/2022 11:16:26 PM,CIR_FieldTech1
147,b5307e0a-2223-471e-b72a-9cdae081e9a4,Bromus_madritensis,,1,,"Bromus_madritensis: 1%, ",8215fe6c-f92b-4d60-ab67-d2b717eaf2d6,3/15/2022 11:16:26 PM,CIR_FieldTech1,3/15/2022 11:16:26 PM,CIR_FieldTech1
148,4fd6b5e5-467e-4b29-93d9-4622b137611a,Artemisia_californica,,1,,"Artemisia_californica: 1%, ",8215fe6c-f92b-4d60-ab67-d2b717eaf2d6,3/15/2022 11:16:26 PM,CIR_FieldTech1,3/15/2022 11:16:26 PM,CIR_FieldTech1
149,5e0bbd9d-795d-481f-b72c-6c48078d628e,Stipa_pulchra,,30,,"Stipa_pulchra: 30%, ",8215fe6c-f92b-4d60-ab67-d2b717eaf2d6,3/15/2022 11:16:26 PM,CIR_FieldTech1,3/15/2022 11:16:26 PM,CIR_FieldTech1
150,6d9cbd9e-8410-4d4a-a5e7-18f1dd155cfe,Avena_barbata_or_fatua,,5,,"Avena_barbata_or_fatua: 5%, ",8215fe6c-f92b-4d60-ab67-d2b717eaf2d6,3/15/2022 11:16:26 PM,CIR_FieldTech1,3/15/2022 11:16:26 PM,CIR_FieldTech1
151,6e61201a-c5b9-4b80-bfab-3e96590708ca,Medicago_polymorpha,,,yes,"Medicago_polymorpha: %, ",8215fe6c-f92b-4d60-ab67-d2b717eaf2d6,3/15/2022 11:16:26 PM,CIR_FieldTech1,3/15/2022 11:16:26 PM,CIR_FieldTech1
152,03be30ff-4a03-44eb-96c4-5afd1b4f0064,Erigeron_canadensis,,,yes,"Erigeron_canadensis: %, ",8215fe6c-f92b-4d60-ab67-d2b717eaf2d6,3/15/2022 11:16:26 PM,CIR_FieldTech1,3/15/2022 11:16:26 PM,CIR_FieldTech1
153,0fc9cde5-5fa9-4d75-a349-bfd89a5b8ab5,,,,,": %, ",8215fe6c-f92b-4d60-ab67-d2b717eaf2d6,3/15/2022 11:16:26 PM,CIR_FieldTech1,3/15/2022 11:16:26 PM,CIR_FieldTech1
154,12f44886-3743-463a-a42d-439fa29c9024,Lacticu_serriola,,,yes,"Lacticu_serriola: %, ",554f2a96-d324-457d-ab58-f87a311d9811,3/15/2022 11:16:42 PM,CIR_FieldTech1,3/15/2022 11:16:42 PM,CIR_FieldTech1
155,8072fea6-d57a-49b8-bf7c-5e75ec97a603,Sonchus_asper,,,yes,"Sonchus_asper: %, ",554f2a96-d324-457d-ab58-f87a311d9811,3/15/2022 11:16:42 PM,CIR_FieldTech1,3/15/2022 11:16:42 PM,CIR_FieldTech1
156,c5eff2ef-06dd-49eb-9849-961a3291c150,Hypochaeris_glabra,,1,no,"Hypochaeris_glabra: %, ",554f2a96-d324-457d-ab58-f87a311d9811,3/15/2022 11:16:42 PM,CIR_FieldTech1,3/15/2022 11:16:42 PM,CIR_FieldTech1
157,b0a5f08c-37a4-4bc4-a6d7-7adb105cf662,,,,,": %, ",554f2a96-d324-457d-ab58-f87a311d9811,3/15/2022 11:16:42 PM,CIR_FieldTech1,3/15/2022 11:16:42 PM,CIR_FieldTech1
158,78c335f2-1ffd-4d6e-9531-4820666a4c35,Medicago_polymorpha,,1,,"Medicago_polymorpha: %, ",554f2a96-d324-457d-ab58-f87a311d9811,3/15/2022 11:16:42 PM,CIR_FieldTech1,3/15/2022 11:16:42 PM,CIR_FieldTech1
159,66cfb999-d99a-43c8-b346-24ad4bad5daa,Plantago_erecta,,,yes,"Plantago_erecta: %, ",554f2a96-d324-457d-ab58-f87a311d9811,3/15/2022 11:16:42 PM,CIR_FieldTech1,3/15/2022 11:16:42 PM,CIR_FieldTech1
160,fb81dce1-c2ba-4efd-a832-c4490521edfc,Artemisia_californica,,1,,"Artemisia_californica: %, ",554f2a96-d324-457d-ab58-f87a311d9811,3/15/2022 11:16:42 PM,CIR_FieldTech1,3/15/2022 11:16:42 PM,CIR_FieldTech1
161,4f0ddee6-0e79-411e-af21-582094a31c79,Dichelostemma_capitatum,,,yes,"Dichelostemma_capitatum: %, ",554f2a96-d324-457d-ab58-f87a311d9811,3/15/2022 11:16:42 PM,CIR_FieldTech1,3/15/2022 11:16:42 PM,CIR_FieldTech1
162,346e2cd5-68b1-4370-874d-7a06bb893ac5,Lupinus_bicolor,,1,,"Lupinus_bicolor: %, ",554f2a96-d324-457d-ab58-f87a311d9811,3/15/2022 11:16:42 PM,CIR_FieldTech1,3/15/2022 11:16:42 PM,CIR_FieldTech1
163,37bfae2f-8581-4913-86b4-3b4a4074bea3,Deinandra_fasciculata,,,yes,"Deinandra_fasciculata: %, ",554f2a96-d324-457d-ab58-f87a311d9811,3/15/2022 11:16:42 PM,CIR_FieldTech1,3/15/2022 11:16:42 PM,CIR_FieldTech1
164,2407d836-8530-4697-88d8-89367330664a,Hazardia_squarrosa,,,yes,"Hazardia_squarrosa: %, ",554f2a96-d324-457d-ab58-f87a311d9811,3/15/2022 11:16:42 PM,CIR_FieldTech1,3/15/2022 11:16:42 PM,CIR_FieldTech1
165,568335d7-f130-4e5c-a218-67f9a4c5737b,Erigeron_canadensis,,25,,"Erigeron_canadensis: %, ",554f2a96-d324-457d-ab58-f87a311d9811,3/15/2022 11:16:42 PM,CIR_FieldTech1,3/15/2022 11:16:42 PM,CIR_FieldTech1
166,65217433-2fad-4473-87b7-c3edd26f3386,Stipa_pulchra,,15,,"Stipa_pulchra: %, ",554f2a96-d324-457d-ab58-f87a311d9811,3/15/2022 11:16:42 PM,CIR_FieldTech1,3/15/2022 11:16:42 PM,CIR_FieldTech1
167,2c47f5ca-96c2-4188-a87a-0a5780d5bd8d,Erodium_botrys,,30,,"Erodium_botrys: %, ",554f2a96-d324-457d-ab58-f87a311d9811,3/15/2022 11:16:42 PM,CIR_FieldTech1,3/15/2022 11:16:42 PM,CIR_FieldTech1
168,4faafd98-b70e-416f-af37-5af2b221f2b8,Festuca_myuros,,8,,"Festuca_myuros: %, ",554f2a96-d324-457d-ab58-f87a311d9811,3/15/2022 11:16:42 PM,CIR_FieldTech1,3/15/2022 11:16:42 PM,CIR_FieldTech1
169,e0942430-847b-48ac-8a4a-fcb9be9b6291,Bromus_hordeaceus,,9,,"Bromus_hordeaceus: %, ",554f2a96-d324-457d-ab58-f87a311d9811,3/15/2022 11:16:42 PM,CIR_FieldTech1,3/15/2022 11:16:42 PM,CIR_FieldTech1
170,970eaef6-13ff-4bd9-bcea-190e62c4c33d,Bromus_diandrus,,8,,"Bromus_diandrus: 8%, ",554f2a96-d324-457d-ab58-f87a311d9811,3/15/2022 11:16:42 PM,CIR_FieldTech1,3/15/2022 11:16:42 PM,CIR_FieldTech1
171,7f37b577-9122-4e12-a6a4-8f37c2fffaf9,other,Logfia Filaginoides,,yes,"other: %, ",554f2a96-d324-457d-ab58-f87a311d9811,3/15/2022 11:16:42 PM,CIR_FieldTech1,3/15/2022 11:16:42 PM,CIR_FieldTech1
172,ff8d9b80-e132-4729-8312-47c725d25d38,Salsola_tragus,,,yes,"Salsola_tragus: %, ",554f2a96-d324-457d-ab58-f87a311d9811,3/15/2022 11:16:42 PM,CIR_FieldTech1,3/15/2022 11:16:42 PM,CIR_FieldTech1
173,f755318e-87b2-42ff-89fa-23b53ceabb33,Brassica_nigra,,,yes,"Brassica_nigra: %, ",554f2a96-d324-457d-ab58-f87a311d9811,3/15/2022 11:16:42 PM,CIR_FieldTech1,3/15/2022 11:16:42 PM,CIR_FieldTech1
174,5eafc7f0-92e8-4ee7-9eee-51327c83f93a,Bloomeria_crocea,,,yes,"Bloomeria_crocea: %, ",554f2a96-d324-457d-ab58-f87a311d9811,3/15/2022 11:16:42 PM,CIR_FieldTech1,3/15/2022 11:16:42 PM,CIR_FieldTech1
175,ea673aef-5d93-4f21-9f1e-206ab9dd593b,Bromus_madritensis,,1,,"Bromus_madritensis: 1%, ",554f2a96-d324-457d-ab58-f87a311d9811,3/15/2022 11:16:42 PM,CIR_FieldTech1,3/15/2022 11:16:42 PM,CIR_FieldTech1
176,5958fc4f-a8d3-4b99-8823-67861a1387c9,Silene_gallica,,,yes,"Silene_gallica: %, ",554f2a96-d324-457d-ab58-f87a311d9811,3/15/2022 11:16:42 PM,CIR_FieldTech1,3/15/2022 11:16:42 PM,CIR_FieldTech1
177,9bd5fede-2648-4c26-a054-c992e244cf31,other,Uropappus Lindleyi,,yes,"other: %, ",554f2a96-d324-457d-ab58-f87a311d9811,3/15/2022 11:16:42 PM,CIR_FieldTech1,3/15/2022 11:16:42 PM,CIR_FieldTech1
178,7b565821-5949-41ec-a8a4-6a6b04676d35,,,,,": %, ",554f2a96-d324-457d-ab58-f87a311d9811,3/15/2022 11:16:42 PM,CIR_FieldTech1,3/15/2022 11:16:42 PM,CIR_FieldTech1
179,8478a1fa-0b38-4edd-b55e-bde65485f600,Lysimachia_arvensis,,,yes,"Lysimachia_arvensis: %, ",963698f4-f958-45de-a4f4-959c88253024,3/15/2022 11:17:09 PM,CIR_FieldTech1,3/15/2022 11:17:09 PM,CIR_FieldTech1
180,b649057a-947e-4af2-92dd-039515ee1d32,Festuca_perennis,,,yes,"Festuca_perennis: %, ",963698f4-f958-45de-a4f4-959c88253024,3/15/2022 11:17:09 PM,CIR_FieldTech1,3/15/2022 11:17:09 PM,CIR_FieldTech1
181,db25752b-b8bd-4bc9-a991-5bef64fa8a97,Festuca_myuros,,1,,"Festuca_myuros: 1%, ",963698f4-f958-45de-a4f4-959c88253024,3/15/2022 11:17:09 PM,CIR_FieldTech1,3/15/2022 11:17:09 PM,CIR_FieldTech1
182,9d3b0bb2-1227-4df2-9aef-0750a58c1215,,,,yes,": %, ",963698f4-f958-45de-a4f4-959c88253024,3/15/2022 11:17:09 PM,CIR_FieldTech1,3/15/2022 11:17:09 PM,CIR_FieldTech1
183,708a7d3d-a0b6-416c-9d2a-850b11b105ec,Stipa_pulchra,,2,,"Stipa_pulchra: 2%, ",963698f4-f958-45de-a4f4-959c88253024,3/15/2022 11:17:09 PM,CIR_FieldTech1,3/15/2022 11:17:09 PM,CIR_FieldTech1
184,482ee4ee-3d2d-43c9-a2a5-4b7c4a18d078,Avena_barbata_or_fatua,,6,,"Avena_barbata_or_fatua: 6%, ",963698f4-f958-45de-a4f4-959c88253024,3/15/2022 11:17:09 PM,CIR_FieldTech1,3/15/2022 11:17:09 PM,CIR_FieldTech1
185,214909f5-d8f4-4575-b212-2e3a4463e548,Bromus_diandrus,,8,,"Bromus_diandrus: 8%, ",963698f4-f958-45de-a4f4-959c88253024,3/15/2022 11:17:09 PM,CIR_FieldTech1,3/15/2022 11:17:09 PM,CIR_FieldTech1
186,3f9a0cf1-d55b-4ea2-babc-018c30d6a88b,,,,,": %, ",963698f4-f958-45de-a4f4-959c88253024,3/15/2022 11:17:09 PM,CIR_FieldTech1,3/15/2022 11:17:09 PM,CIR_FieldTech1
187,ac696f39-ad76-4395-af30-6cf206afedc2,Bromus_hordeaceus,,3,,"Bromus_hordeaceus: 3%, ",963698f4-f958-45de-a4f4-959c88253024,3/15/2022 11:17:09 PM,CIR_FieldTech1,3/15/2022 11:17:09 PM,CIR_FieldTech1
188,86cc4405-7fd3-4099-946c-e77183f6c2e6,Convolvulus_arvensis,,,yes,"Convolvulus_arvensis: %, ",963698f4-f958-45de-a4f4-959c88253024,3/15/2022 11:17:09 PM,CIR_FieldTech1,3/15/2022 11:17:09 PM,CIR_FieldTech1
189,43f5ef72-feb4-46d2-86d5-9a10deef9b2f,Lathyrus_vestitus,,,yes,"Lathyrus_vestitus: %, ",963698f4-f958-45de-a4f4-959c88253024,3/15/2022 11:17:09 PM,CIR_FieldTech1,3/15/2022 11:17:09 PM,CIR_FieldTech1
190,a900ad4e-2d50-462d-b0cf-cfbf36b4ea01,,,,yes,": %, ",963698f4-f958-45de-a4f4-959c88253024,3/15/2022 11:17:09 PM,CIR_FieldTech1,3/15/2022 11:17:09 PM,CIR_FieldTech1
191,f0d250f3-5c12-4c63-8e6c-863764a561a0,Silene_gallica,,,yes,"Silene_gallica: %, ",963698f4-f958-45de-a4f4-959c88253024,3/15/2022 11:17:09 PM,CIR_FieldTech1,3/15/2022 11:17:09 PM,CIR_FieldTech1
192,660235d0-d6e4-4905-843b-2646dab4a054,Erodium_botrys,,80,,"Erodium_botrys: 80%, ",963698f4-f958-45de-a4f4-959c88253024,3/15/2022 11:17:09 PM,CIR_FieldTech1,3/15/2022 11:17:09 PM,CIR_FieldTech1
193,caeb3266-6824-41d8-8120-13bdd69cb03a,,,,,": %, ",963698f4-f958-45de-a4f4-959c88253024,3/15/2022 11:17:09 PM,CIR_FieldTech1,3/15/2022 11:17:09 PM,CIR_FieldTech1
194,81b5686f-293a-401c-9af9-56c841bf68fa,,,,,": %, ",963698f4-f958-45de-a4f4-959c88253024,3/15/2022 11:17:09 PM,CIR_FieldTech1,3/15/2022 11:17:09 PM,CIR_FieldTech1
195,1fead86c-4134-49dd-8800-1541aad6d6c1,,,,,": %, ",963698f4-f958-45de-a4f4-959c88253024,3/15/2022 11:17:09 PM,CIR_FieldTech1,3/15/2022 11:17:09 PM,CIR_FieldTech1
196,6b2d3082-ea25-4e01-b482-f9a573bdc437,other,Logfia Filaginoides ,2,no,"other: 2%, ",32a9bad0-a6a7-4bdc-93b9-7f5f26df57f2,3/16/2022 8:34:01 PM,CIR_FieldTech1,3/16/2022 8:34:01 PM,CIR_FieldTech1
197,62784ae2-3d54-4b60-b138-93e9f2635ebc,Hazardia_squarrosa,,,yes,"Hazardia_squarrosa: %, ",32a9bad0-a6a7-4bdc-93b9-7f5f26df57f2,3/16/2022 8:34:01 PM,CIR_FieldTech1,3/16/2022 8:34:01 PM,CIR_FieldTech1
198,97187a65-183f-47be-9102-f699fc1ab050,Acmispon_wrangelianus,,,yes,"Acmispon_wrangelianus: %, ",32a9bad0-a6a7-4bdc-93b9-7f5f26df57f2,3/16/2022 8:34:01 PM,CIR_FieldTech1,3/16/2022 8:34:01 PM,CIR_FieldTech1
199,31e90bbe-5dd3-40c0-bf2a-d81e94cf08d2,Erodium_botrys,,50,,"Erodium_botrys: 50%, ",32a9bad0-a6a7-4bdc-93b9-7f5f26df57f2,3/16/2022 8:34:01 PM,CIR_FieldTech1,3/16/2022 8:34:01 PM,CIR_FieldTech1
200,e67664a7-fa65-4a58-8823-0838a346808c,other,Laennecia coulteri ,10,,"other: 10%, ",32a9bad0-a6a7-4bdc-93b9-7f5f26df57f2,3/16/2022 8:34:01 PM,CIR_FieldTech1,3/16/2022 8:34:01 PM,CIR_FieldTech1
201,2a90bb39-be60-4f0a-a7a9-3c862f606c83,Corethrogyne_filaginifolia,,,yes,"Corethrogyne_filaginifolia: %, ",32a9bad0-a6a7-4bdc-93b9-7f5f26df57f2,3/16/2022 8:34:01 PM,CIR_FieldTech1,3/16/2022 8:34:01 PM,CIR_FieldTech1
202,8e72ab90-5091-45a5-83f5-95c3f8993480,Stipa_pulchra,,15,,"Stipa_pulchra: 15%, ",32a9bad0-a6a7-4bdc-93b9-7f5f26df57f2,3/16/2022 8:34:01 PM,CIR_FieldTech1,3/16/2022 8:34:01 PM,CIR_FieldTech1
203,194365a5-0aab-478e-aeae-1388d13abdfb,Sonchus_asper,,,yes,"Sonchus_asper: %, ",32a9bad0-a6a7-4bdc-93b9-7f5f26df57f2,3/16/2022 8:34:01 PM,CIR_FieldTech1,3/16/2022 8:34:01 PM,CIR_FieldTech1
204,c0ff4a60-3b95-46d1-ad85-6419641bbc6a,Silene_gallica,,,yes,"Silene_gallica: %, ",32a9bad0-a6a7-4bdc-93b9-7f5f26df57f2,3/16/2022 8:34:01 PM,CIR_FieldTech1,3/16/2022 8:34:01 PM,CIR_FieldTech1
205,90404224-4424-45af-9ed7-eca4aa60c46f,Avena_barbata_or_fatua,,1,,"Avena_barbata_or_fatua: 1%, ",32a9bad0-a6a7-4bdc-93b9-7f5f26df57f2,3/16/2022 8:34:01 PM,CIR_FieldTech1,3/16/2022 8:34:01 PM,CIR_FieldTech1
206,e7d625be-3427-4b17-adac-3d60415e603a,Plantago_lanceolata,,1,,"Plantago_lanceolata: 1%, ",32a9bad0-a6a7-4bdc-93b9-7f5f26df57f2,3/16/2022 8:34:01 PM,CIR_FieldTech1,3/16/2022 8:34:01 PM,CIR_FieldTech1
207,802c35aa-2075-4501-87ce-600716c80a09,Sisyrinchium_bellum,,,yes,"Sisyrinchium_bellum: %, ",32a9bad0-a6a7-4bdc-93b9-7f5f26df57f2,3/16/2022 8:34:01 PM,CIR_FieldTech1,3/16/2022 8:34:01 PM,CIR_FieldTech1
208,95edb818-ff50-460b-ae2f-d32fabb8d90a,Bromus_hordeaceus,,1,,"Bromus_hordeaceus: 1%, ",32a9bad0-a6a7-4bdc-93b9-7f5f26df57f2,3/16/2022 8:34:01 PM,CIR_FieldTech1,3/16/2022 8:34:01 PM,CIR_FieldTech1
209,116f8702-b420-4280-96d8-a46822c25b82,Castilleja_exserta,,,yes,"Castilleja_exserta: %, ",32a9bad0-a6a7-4bdc-93b9-7f5f26df57f2,3/16/2022 8:34:01 PM,CIR_FieldTech1,3/16/2022 8:34:01 PM,CIR_FieldTech1
